CustomerID,Churn,Recency,Frequency,TotalSpent,TotalItems,UniqueProducts,AvgOrderValue,AvgDaysBetweenPurchases,StdDaysBetweenPurchases,AvgBasketSize,MaxBasketSize,CustomerLifetimeDays,R_Score,F_Score,M_Score,RFM_Score,CustomerSegment
13744,1,3,2,975.76,859,50,487.88,3.396551724137931,25.867367273365343,429.5,605,200,4,3,3,10,Champions
13745,1,70,1,241.36,388,22,241.36,0.0,0.0,388.0,388,70,3,1,2,6,Potential
13747,1,281,1,79.6,8,1,79.6,0.0,0.0,8.0,8,281,1,1,1,3,Lost
13748,1,3,4,438.25,239,22,109.5625,6.521739130434782,28.37551691994894,59.75,168,154,4,4,2,10,Champions
13750,0,79,2,301.43,95,15,150.715,8.928571428571429,33.40765523905305,47.5,48,204,2,3,2,7,Potential
13751,1,196,1,131.25,52,8,131.25,0.0,0.0,52.0,52,196,1,1,1,3,Lost
13752,1,32,6,856.5400000000001,478,61,142.7566666666667,1.8461538461538463,6.969197338177584,79.66666666666667,194,154,3,4,3,10,Champions
13753,1,195,1,710.66,476,34,710.66,0.0,0.0,476.0,476,195,1,1,3,5,At Risk
13754,1,59,2,173.39999999999998,94,8,86.69999999999999,20.625,58.33630944789017,47.0,82,225,3,3,1,7,Potential
13756,0,1,7,1857.8500000000001,787,50,265.4071428571429,3.6527777777777777,18.97749573278703,112.42857142857143,166,268,4,4,4,12,Champions
13758,0,109,5,1668.56,669,79,333.712,2.073170731707317,11.010410884568932,133.8,288,281,2,4,4,10,Champions
13760,0,164,1,135.09,96,28,135.09,0.0,0.0,96.0,96,164,1,1,1,3,Lost
13761,0,87,1,491.71,224,32,491.71,0.0,0.0,224.0,224,87,2,1,3,6,Potential
13762,1,126,1,133.2,104,5,133.2,0.0,0.0,104.0,104,126,2,1,1,4,At Risk
13764,0,52,2,943.29,584,123,471.645,1.4191176470588236,16.549613466252108,292.0,302,245,3,3,3,9,Loyal
13767,0,16,28,7626.35,2767,47,272.3696428571429,1.0,4.673396778596827,98.82142857142857,180,281,4,4,4,12,Champions
13769,0,0,8,1754.7,712,61,219.3375,2.814432989690722,12.527744124631285,89.0,166,275,4,4,4,12,Champions
13771,0,107,2,1338.25,693,62,669.125,0.7121212121212122,5.785300076028638,346.5,498,155,2,3,4,9,Loyal
13772,0,4,2,682.97,308,96,341.485,1.3653846153846154,13.924245594811065,154.0,222,147,4,3,3,10,Champions
13777,0,37,14,2179.15,984,30,155.65357142857144,3.746031746031746,8.566567148435443,70.28571428571429,111,281,3,4,4,11,Champions
13778,1,11,1,178.7,70,9,178.7,0.0,0.0,70.0,70,11,4,1,1,6,Potential
13780,0,78,1,30.48,17,8,30.48,0.0,0.0,17.0,17,78,2,1,1,4,At Risk
13781,1,158,1,127.84,30,17,127.84,0.0,0.0,30.0,30,158,1,1,1,3,Lost
13782,0,32,3,471.35,152,58,157.11666666666667,3.4827586206896552,18.650282326361566,50.666666666666664,76,235,3,3,2,8,Loyal
13784,1,21,5,511.71000000000004,161,6,102.34200000000001,24.22222222222222,30.540046569126975,32.2,48,240,4,4,3,11,Champions
13786,1,275,1,148.8,104,6,148.8,0.0,0.0,104.0,104,275,1,1,1,3,Lost
13787,0,272,1,106.4,56,7,106.4,0.0,0.0,56.0,56,272,1,1,1,3,Lost
13792,0,195,1,74.60000000000001,28,4,74.60000000000001,0.0,0.0,28.0,28,195,1,1,1,3,Lost
13798,0,15,18,1993.8799999999999,382,19,110.77111111111111,6.384615384615385,9.732245331385938,21.22222222222222,52,272,4,4,4,12,Champions
13799,1,24,2,688.86,402,32,344.43,4.657894736842105,28.71319154014497,201.0,216,202,4,3,3,10,Champions
13800,1,217,1,558.32,331,33,558.32,0.0,0.0,331.0,331,217,1,1,3,5,At Risk
13802,1,46,3,1541.02,582,37,513.6733333333333,4.648648648648648,20.94465752115987,194.0,290,219,3,3,4,10,Champions
13803,1,163,1,277.07,121,17,277.07,0.0,0.0,121.0,121,163,1,1,2,4,At Risk
13804,0,4,4,1437.33,719,78,359.3325,2.3703703703703702,15.570360018673659,179.75,333,197,4,4,4,12,Champions
13807,1,275,1,112.6,36,7,112.6,0.0,0.0,36.0,36,275,1,1,1,3,Lost
13808,0,1,2,723.1,324,33,361.55,0.08823529411764706,0.5144957554275266,162.0,216,4,4,3,3,10,Champions
13809,1,213,1,155.05,29,11,155.05,0.0,0.0,29.0,29,213,1,1,1,3,Lost
13811,1,91,3,814.5,68,7,271.5,4.5,14.669076936938405,22.666666666666668,38,147,2,3,3,8,Loyal
13812,0,13,1,278.74,191,20,278.74,0.0,0.0,191.0,191,13,4,1,2,7,Potential
13813,0,42,1,385.14,177,17,385.14,0.0,0.0,177.0,177,42,3,1,2,6,Potential
13814,1,0,2,1492.72,768,37,746.36,0.8148148148148148,5.987641593469991,384.0,436,45,4,3,4,11,Champions
13815,0,80,2,2619.07,1413,106,1309.535,1.1496062992125984,12.955405037475257,706.5,901,226,2,3,4,9,Loyal
13817,0,259,1,128.7,63,9,128.7,0.0,0.0,63.0,63,259,1,1,1,3,Lost
13819,1,209,3,650.25,379,23,216.75,0.68,2.3930454794396754,126.33333333333333,186,227,1,3,3,7,Potential
13821,1,52,2,385.64,153,51,192.82,2.0,15.231546211727819,76.5,110,169,3,3,2,8,Loyal
13824,0,43,4,1031.96,412,23,257.99,5.580645161290323,17.88066776073792,103.0,152,218,3,4,3,10,Champions
13826,1,84,1,189.5,82,10,189.5,0.0,0.0,82.0,82,84,2,1,1,4,At Risk
13827,0,41,2,300.76,95,59,150.38,0.15,1.1618950038622253,47.5,63,51,3,3,2,8,Loyal
13831,0,46,3,702.53,179,55,234.17666666666665,1.4107142857142858,8.456899895597433,59.666666666666664,107,126,3,3,3,9,Loyal
13833,1,67,1,383.85,117,28,383.85,0.0,0.0,117.0,117,67,3,1,2,6,Potential
13835,0,63,2,537.34,291,28,268.67,1.7878787878787878,10.270581701386172,145.5,157,123,3,3,3,9,Loyal
13837,1,119,2,221.59,146,16,110.795,6.5625,26.25,73.0,121,225,2,3,1,6,Potential
13838,0,25,3,467.54,164,106,155.84666666666666,2.230088495575221,23.706165883266657,54.666666666666664,80,277,4,3,2,9,Loyal
13842,0,63,7,2165.27,893,96,309.32428571428574,1.5801526717557253,7.420298769097232,127.57142857142857,164,274,3,4,4,11,Champions
13846,0,150,2,663.9300000000001,345,43,331.96500000000003,2.7857142857142856,18.05349194556475,172.5,234,268,2,3,3,8,Loyal
13849,0,78,1,593.58,332,38,593.58,0.0,0.0,332.0,332,78,2,1,3,6,Potential
13850,1,37,1,1595.48,944,93,1595.48,0.0,0.0,944.0,944,37,3,1,4,8,Loyal
13851,1,3,3,1606.98,1033,73,535.66,2.513157894736842,18.55621615240394,344.3333333333333,681,196,4,3,4,11,Champions
13854,0,0,19,4536.28,1020,29,238.75157894736842,3.6164383561643834,8.331049915470674,53.68421052631579,116,273,4,4,4,12,Champions
13856,1,76,3,120.3,114,9,40.1,3.7777777777777777,7.562700869692285,38.0,68,111,2,3,1,6,Potential
13859,1,234,1,201.16,129,27,201.16,0.0,0.0,129.0,129,234,1,1,1,3,Lost
13862,0,16,6,1754.9,1229,76,292.48333333333335,2.0462962962962963,9.505909877701178,204.83333333333334,308,240,4,4,4,12,Champions
13863,1,155,1,305.78,224,20,305.78,0.0,0.0,224.0,224,155,1,1,2,4,At Risk
13865,0,44,3,383.34000000000003,154,23,127.78000000000002,6.909090909090909,23.758525469134913,51.333333333333336,58,197,3,3,2,8,Loyal
13867,0,126,1,138.85,31,8,138.85,0.0,0.0,31.0,31,126,2,1,1,4,At Risk
13869,1,31,4,3053.05,1673,233,763.2625,0.7715231788079471,8.850405906816238,418.25,985,265,3,4,4,11,Champions
13870,0,9,5,1518.97,812,78,303.794,2.2289156626506026,13.936550734340592,162.4,348,195,4,4,4,12,Champions
13871,0,0,9,4469.84,1846,120,496.6488888888889,0.8838174273858921,5.036842135689951,205.11111111111111,286,216,4,4,4,12,Champions
13873,1,27,3,389.6,140,21,129.86666666666667,8.590909090909092,27.840804399485112,46.666666666666664,74,217,4,3,2,9,Loyal
13874,1,266,1,458.85,148,17,458.85,0.0,0.0,148.0,148,266,1,1,2,4,At Risk
13875,0,41,4,1225.6,919,64,306.4,2.128205128205128,11.004555106874294,229.75,284,209,3,4,4,11,Champions
13880,0,53,8,1680.76,852,69,210.095,2.5172413793103448,10.523353949574982,106.5,193,275,3,4,4,11,Champions
13881,0,3,10,2610.9,766,44,261.09000000000003,3.6551724137931036,10.457183754482614,76.6,226,219,4,4,4,12,Champions
13883,0,126,4,1661.18,808,92,415.295,0.37362637362637363,3.5641684448545217,202.0,457,161,2,4,4,10,Champions
13884,0,185,3,196.25,65,10,65.41666666666667,0.5555555555555556,1.6666666666666667,21.666666666666668,49,191,1,3,1,5,At Risk
13885,1,97,2,506.8,182,28,253.4,0.4074074074074074,2.116950987028628,91.0,159,108,2,3,3,8,Loyal
13887,1,112,1,349.55,147,19,349.55,0.0,0.0,147.0,147,112,2,1,2,5,At Risk
13888,1,27,2,595.67,254,38,297.835,2.5789473684210527,15.897699270814726,127.0,180,126,4,3,3,10,Champions
13889,1,0,1,416.90000000000003,146,15,416.90000000000003,0.0,0.0,146.0,146,0,4,1,2,7,Potential
13890,0,15,2,501.11,271,25,250.555,8.655172413793103,46.609529882440015,135.5,178,266,4,3,3,10,Champions
13892,0,154,1,3.04,8,1,3.04,0.0,0.0,8.0,8,154,1,1,1,3,Lost
13893,1,205,1,372.3,66,18,372.3,0.0,0.0,66.0,66,205,1,1,2,4,At Risk
13894,0,218,1,160.85,105,10,160.85,0.0,0.0,105.0,105,218,1,1,1,3,Lost
13895,0,51,2,885.3000000000001,356,38,442.65000000000003,0.5,3.24037034920393,178.0,200,72,3,3,3,9,Loyal
13898,1,233,1,155.93,133,12,155.93,0.0,0.0,133.0,133,233,1,1,1,3,Lost
13899,0,182,1,298.5,122,15,298.5,0.0,0.0,122.0,122,182,1,1,2,4,At Risk
13900,1,91,3,638.95,390,41,212.98333333333335,1.9268292682926829,10.987243157185608,130.0,275,170,2,3,3,8,Loyal
13901,0,15,4,2429.56,1163,120,607.39,1.6935483870967742,11.22510066180069,290.75,724,226,4,4,4,12,Champions
13904,0,202,1,201.12,223,17,201.12,0.0,0.0,223.0,223,202,1,1,1,3,Lost
13908,0,34,3,1296.01,751,63,432.00333333333333,2.041095890410959,12.450388610807366,250.33333333333334,301,184,3,3,4,10,Champions
13911,1,52,8,2064.91,1383,113,258.11375,1.2030075187969924,6.004744839148153,172.875,294,216,3,4,4,11,Champions
13917,0,99,1,65.38,38,5,65.38,0.0,0.0,38.0,38,99,2,1,1,4,At Risk
13918,0,161,1,198.20000000000002,100,8,198.20000000000002,0.0,0.0,100.0,100,161,1,1,1,3,Lost
13919,0,29,1,213.15,338,16,213.15,0.0,0.0,338.0,338,29,3,1,1,5,At Risk
13922,1,259,1,159.65,63,6,159.65,0.0,0.0,63.0,63,259,1,1,1,3,Lost
13925,1,0,4,645.05,291,28,161.2625,1.0769230769230769,5.038716500023725,72.75,212,42,4,4,3,11,Champions
13928,0,14,2,225.45000000000002,87,13,112.72500000000001,2.1666666666666665,7.505553499465135,43.5,67,41,4,3,2,9,Loyal
13929,1,77,2,444.65000000000003,103,8,222.32500000000002,22.428571428571427,59.34042226244867,51.5,100,234,2,3,2,7,Potential
13930,0,44,1,210.0,210,10,210.0,0.0,0.0,210.0,210,44,3,1,1,5,At Risk
13931,1,3,2,956.13,647,54,478.065,3.3636363636363638,24.945394911139967,323.5,436,188,4,3,3,10,Champions
13932,1,202,1,307.4,72,16,307.4,0.0,0.0,72.0,72,202,1,1,2,4,At Risk
13933,1,17,2,608.79,205,23,304.395,1.7727272727272727,8.314827937868808,102.5,113,56,4,3,3,10,Champions
13934,1,171,1,922.1,390,31,922.1,0.0,0.0,390.0,390,171,1,1,3,5,At Risk
13936,1,87,1,369.74,294,25,369.74,0.0,0.0,294.0,294,87,2,1,2,5,At Risk
13937,1,77,1,128.25,87,8,128.25,0.0,0.0,87.0,87,77,2,1,1,4,At Risk
13939,0,16,2,339.09000000000003,489,28,169.54500000000002,7.0,37.69615364994153,244.5,287,219,4,3,2,9,Loyal
13940,0,24,2,360.82,192,24,180.41,1.08,5.4,96.0,100,52,4,3,2,9,Loyal
13941,0,79,3,1117.18,274,13,372.3933333333334,11.764705882352942,34.36664336926998,91.33333333333333,104,280,2,3,4,9,Loyal
13946,0,109,2,47.25,31,4,23.625,22.0,38.1051177665153,15.5,22,175,2,3,1,6,Potential
13948,1,268,1,102.0,40,3,102.0,0.0,0.0,40.0,40,268,1,1,1,3,Lost
13949,0,2,1,535.02,494,37,535.02,0.0,0.0,494.0,494,2,4,1,3,8,Loyal
13950,0,154,1,179.31,81,7,179.31,0.0,0.0,81.0,81,154,1,1,1,3,Lost
13951,1,84,3,613.49,303,36,204.49666666666667,3.25,13.594904507624488,101.0,175,202,2,3,3,8,Loyal
13952,1,125,2,3109.511,1195,116,1554.7555,0.15267175572519084,1.747408113322076,597.5,746,146,2,3,4,9,Loyal
13953,0,23,1,104.36,48,7,104.36,0.0,0.0,48.0,48,23,4,1,1,6,Potential
13955,1,62,2,322.96,154,33,161.48,4.71875,26.693280989792168,77.0,110,213,3,3,2,8,Loyal
13956,0,46,3,611.94,316,94,203.98000000000002,1.2666666666666666,10.579612711635766,105.33333333333333,184,179,3,3,3,9,Loyal
13959,0,189,2,337.44,198,31,168.72,2.4545454545454546,14.100290132411525,99.0,118,270,1,3,2,6,Potential
13962,0,153,1,117.6,30,7,117.6,0.0,0.0,30.0,30,153,1,1,1,3,Lost
13963,1,216,4,589.42,340,33,147.355,1.8125,6.1194428378048675,85.0,193,275,1,4,3,8,Loyal
13967,1,53,1,35.7,6,1,35.7,0.0,0.0,6.0,6,53,3,1,1,5,At Risk
13969,0,15,11,3744.03,1874,221,340.36636363636364,0.7376093294460642,5.0246133480321316,170.36363636363637,416,273,4,4,4,12,Champions
13971,0,14,6,1837.82,1084,91,306.30333333333334,1.7524752475247525,9.411063638711683,180.66666666666666,238,193,4,4,4,12,Champions
13972,0,109,1,145.9,42,9,145.9,0.0,0.0,42.0,42,109,2,1,1,4,At Risk
13973,1,195,1,264.7,109,11,264.7,0.0,0.0,109.0,109,195,1,1,2,4,At Risk
13975,0,36,4,1456.23,912,165,364.0575,0.7087378640776699,7.066418098351218,228.0,446,184,3,4,4,11,Champions
13976,1,114,1,339.26,106,9,339.26,0.0,0.0,106.0,106,114,2,1,2,5,At Risk
13982,0,71,3,934.1,603,42,311.3666666666667,3.0,20.378985016507333,201.0,224,273,3,3,3,9,Loyal
13983,0,95,8,1599.46,697,64,199.9325,2.410958904109589,9.207236912762273,87.125,220,274,2,4,4,10,Champions
13984,0,34,3,176.25,107,8,58.75,34.142857142857146,74.20788046972858,35.666666666666664,84,274,3,3,1,7,Potential
13985,0,15,7,2773.04,1380,55,396.1485714285714,0.9870967741935484,5.6222968648078755,197.14285714285714,244,172,4,4,4,12,Champions
13988,0,70,3,1844.78,1194,97,614.9266666666666,0.8348623853211009,6.219017669047412,398.0,473,162,3,3,4,10,Champions
13989,0,147,1,264.95,137,16,264.95,0.0,0.0,137.0,137,147,2,1,2,5,At Risk
13990,1,121,1,292.58,142,15,292.58,0.0,0.0,142.0,142,121,2,1,2,5,At Risk
13991,0,51,1,126.35,83,7,126.35,0.0,0.0,83.0,83,51,3,1,1,5,At Risk
13993,0,8,6,2043.41,605,59,340.5683333333333,2.5054945054945055,10.682668857519355,100.83333333333333,199,238,4,4,4,12,Champions
13994,0,13,2,419.56,133,18,209.78,2.1,9.391485505499118,66.5,96,56,4,3,2,9,Loyal
13995,0,23,3,871.9,608,39,290.6333333333333,2.452830188679245,14.658373870532225,202.66666666666666,341,153,4,3,3,10,Champions
13999,0,3,9,2738.9700000000003,1599,89,304.33000000000004,1.7651006711409396,8.244891343542609,177.66666666666666,262,269,4,4,4,12,Champions
14000,1,119,1,262.2,100,8,262.2,0.0,0.0,100.0,100,119,2,1,2,5,At Risk
14001,0,140,2,670.54,220,18,335.27,7.777777777777778,32.99831645537222,110.0,126,281,2,3,3,8,Loyal
14002,1,42,2,462.05,577,41,231.025,0.55,3.4785054261852166,288.5,518,64,3,3,2,8,Loyal
14004,0,6,5,2677.78,1296,65,535.556,1.7830188679245282,12.121609760283201,259.2,356,196,4,4,4,12,Champions
14005,0,41,3,566.96,600,29,188.98666666666668,2.4545454545454546,9.820548957068633,200.0,240,123,3,3,3,9,Loyal
14006,1,23,3,519.55,297,18,173.1833333333333,7.84,28.232192027305754,99.0,111,220,4,3,3,10,Champions
14009,1,106,2,695.61,365,42,347.805,0.17073170731707318,1.0932163332202423,182.5,223,113,2,3,3,8,Loyal
14012,1,185,1,328.8,160,11,328.8,0.0,0.0,160.0,160,185,1,1,2,4,At Risk
14013,1,18,3,435.58,366,28,145.19333333333333,5.32258064516129,23.9769154212605,122.0,162,183,4,3,2,9,Loyal
14016,1,69,4,3813.67,1591,144,953.4175,1.2933333333333332,9.396234192602753,397.75,463,265,3,4,4,11,Champions
14019,0,6,2,624.37,385,28,312.185,1.0,6.244997998398398,192.5,233,46,4,3,3,10,Champions
14021,1,63,3,631.9,192,22,210.63333333333333,4.761904761904762,15.158841518746616,64.0,98,164,3,3,3,9,Loyal
14022,1,133,1,396.8,375,25,396.8,0.0,0.0,375.0,375,133,2,1,2,5,At Risk
14023,0,158,1,273.14,162,16,273.14,0.0,0.0,162.0,162,158,1,1,2,4,At Risk
14024,1,29,2,327.7,150,16,163.85,0.13333333333333333,0.5163977794943222,75.0,99,32,3,3,2,8,Loyal
14029,0,52,1,165.20000000000002,24,6,165.20000000000002,0.0,0.0,24.0,24,52,3,1,1,5,At Risk
14030,0,29,6,1647.06,824,147,274.51,1.5,11.584016617468604,137.33333333333334,248,274,3,4,4,11,Champions
14031,0,34,13,6034.17,1330,96,464.16692307692307,1.6394557823129252,6.636290408558839,102.3076923076923,244,280,3,4,4,11,Champions
14032,0,76,6,1716.8500000000001,1001,42,286.1416666666667,2.215909090909091,10.510475194739136,166.83333333333334,243,274,2,4,4,10,Champions
14034,0,65,2,302.61,145,20,151.305,0.0,0.0,72.5,132,65,3,3,2,8,Loyal
14035,0,15,3,525.82,279,17,175.27333333333334,9.0,35.17101079013795,93.0,128,205,4,3,3,10,Champions
14036,1,192,1,626.65,268,38,626.65,0.0,0.0,268.0,268,192,1,1,3,5,At Risk
14037,1,84,2,147.20000000000002,46,27,73.60000000000001,6.962962962962963,36.18061686921655,23.0,34,272,2,3,1,6,Potential
14038,0,52,2,1086.42,701,49,543.21,0.984375,7.875,350.5,501,115,3,3,3,9,Loyal
14040,0,2,10,2342.9,994,117,234.29000000000002,1.4036144578313252,7.7756254084723375,99.4,176,239,4,4,4,12,Champions
14041,1,174,1,141.41,94,21,141.41,0.0,0.0,94.0,94,174,1,1,1,3,Lost
14044,0,11,3,535.71,247,144,178.57000000000002,1.138121546961326,12.56661073403246,82.33333333333333,105,217,4,3,3,10,Champions
14046,1,192,1,47.71,172,9,47.71,0.0,0.0,172.0,172,192,1,1,1,3,Lost
14047,0,107,3,464.8,94,13,154.93333333333334,12.285714285714286,37.087067145442354,31.333333333333332,60,280,2,3,2,7,Potential
14048,1,213,1,399.85,240,82,399.85,0.0,0.0,240.0,240,213,1,1,2,4,At Risk
14049,0,66,3,3055.38,1762,206,1018.46,0.6007604562737643,7.597980810491578,587.3333333333334,997,225,3,3,4,10,Champions
14050,0,14,1,485.98,447,37,485.98,0.0,0.0,447.0,447,14,4,1,3,8,Loyal
14051,0,21,15,7036.96,1620,42,469.1306666666667,2.2454545454545456,7.148729743629717,108.0,166,274,4,4,4,12,Champions
14053,1,67,1,41.75,25,2,41.75,0.0,0.0,25.0,25,67,3,1,1,5,At Risk
14055,1,14,1,241.04,68,8,241.04,0.0,0.0,68.0,68,14,4,2,2,8,Loyal
14056,0,15,17,5287.17,2744,274,311.01,0.2310866574965612,1.808754895527434,161.41176470588235,366,192,4,4,4,12,Champions
14057,0,17,12,3649.04,2611,147,304.08666666666664,1.144859813084112,6.746415965830392,217.58333333333334,547,268,4,4,4,12,Champions
14059,1,174,1,132.6,68,7,132.6,0.0,0.0,68.0,68,174,1,2,1,4,At Risk
14060,0,16,11,1788.42,1622,48,162.58363636363637,2.484848484848485,8.283698814432928,147.45454545454547,361,267,4,4,4,12,Champions
14062,0,20,8,2017.83,603,41,252.22875,5.297872340425532,16.488355434665717,75.375,172,272,4,4,4,12,Champions
14064,0,21,4,582.47,472,43,145.6175,3.076923076923077,14.841444559793292,118.0,217,182,4,4,3,11,Champions
14066,1,174,1,152.55,45,7,152.55,0.0,0.0,45.0,45,174,1,2,1,4,At Risk
14067,0,4,1,176.91,84,22,176.91,0.0,0.0,84.0,84,4,4,2,1,7,Potential
14068,1,228,1,265.85,73,22,265.85,0.0,0.0,73.0,73,228,1,2,2,5,At Risk
14071,0,168,2,356.81,295,22,178.405,0.14285714285714285,0.7559289460184544,147.5,200,172,1,3,2,6,Potential
14075,0,169,1,307.92,270,18,307.92,0.0,0.0,270.0,270,169,1,2,2,5,At Risk
14076,1,37,1,118.67,79,43,118.67,0.0,0.0,79.0,79,37,3,2,1,6,Potential
14077,0,90,3,310.4,148,30,103.46666666666665,2.757575757575758,11.042617168923043,49.333333333333336,65,182,2,3,2,7,Potential
14078,1,9,6,1049.37,310,46,174.89499999999998,4.203125,16.76937844916825,51.666666666666664,73,281,4,4,3,11,Champions
14079,1,32,1,189.1,151,10,189.1,0.0,0.0,151.0,151,32,3,2,1,6,Potential
14081,1,210,2,906.5,556,125,453.25,0.4527027027027027,5.507366074729472,278.0,340,277,1,3,3,7,Potential
14082,1,272,1,158.85,74,27,158.85,0.0,0.0,74.0,74,272,1,2,1,4,At Risk
14083,0,34,6,518.99,254,92,86.49833333333333,2.53125,17.10090987114582,42.333333333333336,152,279,3,4,3,10,Champions
14085,0,49,12,3101.66,1870,224,258.47166666666664,0.655786350148368,4.65796527741958,155.83333333333334,237,276,3,4,4,11,Champions
14088,0,36,7,13530.84,2270,158,1932.9771428571428,1.021505376344086,9.95989633575018,324.2857142857143,702,230,3,4,4,11,Champions
14092,0,7,10,2732.82,1435,95,273.28200000000004,1.6493506493506493,7.644496903585034,143.5,233,266,4,4,4,12,Champions
14096,0,6,2,125.06,42,24,62.53,0.125,0.6123724356957946,21.0,35,9,4,3,1,8,Loyal
14099,0,28,8,2076.28,1342,139,259.535,1.203125,6.531870367466135,167.75,267,262,3,4,4,11,Champions
14100,1,45,1,191.95,63,24,191.95,0.0,0.0,63.0,63,45,3,2,1,6,Potential
14101,1,202,1,2.95,2,2,2.95,0.0,0.0,2.0,2,202,1,2,1,4,At Risk
14104,1,62,2,216.21,72,21,108.105,0.55,2.4596747752497685,36.0,70,73,3,3,1,7,Potential
14105,1,147,1,1252.79,768,73,1252.79,0.0,0.0,768.0,768,147,2,2,4,8,Loyal
14107,0,4,6,2365.82,1450,55,394.30333333333334,2.418181818181818,11.721055951883743,241.66666666666666,370,272,4,4,4,12,Champions
14108,0,9,1,291.33,209,16,291.33,0.0,0.0,209.0,209,9,4,2,2,8,Loyal
14110,0,27,5,1913.7,1022,63,382.74,1.6222222222222222,7.909001808887374,204.4,322,174,4,4,4,12,Champions
14111,0,3,2,63.3,22,3,31.65,73.0,103.23759005323593,11.0,18,149,4,3,1,8,Loyal
14112,0,38,4,1804.1000000000001,1016,86,451.02500000000003,1.3584905660377358,9.84372043414605,254.0,440,183,3,4,4,11,Champions
14113,0,262,1,25.5,6,1,25.5,0.0,0.0,6.0,6,262,1,2,1,4,At Risk
14114,1,181,2,386.53,101,15,193.265,4.0,14.966629547095765,50.5,89,238,1,3,2,6,Potential
14116,0,0,2,574.79,348,29,287.395,0.9032258064516129,5.028948456749697,174.0,186,29,4,3,3,10,Champions
14117,1,51,1,90.0,72,3,90.0,0.0,0.0,72.0,72,51,3,2,1,6,Potential
14127,1,30,3,709.71,321,39,236.57000000000002,4.325581395348837,21.653902024074483,107.0,161,218,3,3,3,9,Loyal
14128,0,163,1,305.54,269,22,305.54,0.0,0.0,269.0,269,163,1,2,2,5,At Risk
14129,0,3,3,702.83,319,27,234.27666666666667,5.15625,29.168154723945086,106.33333333333333,164,168,4,3,3,10,Champions
14130,1,227,1,440.11,209,65,440.11,0.0,0.0,209.0,209,227,1,2,2,5,At Risk
14132,0,21,5,1259.76,1006,45,251.952,0.8961038961038961,3.988748700982538,201.2,316,91,4,4,4,12,Champions
14133,1,37,3,575.04,312,25,191.67999999999998,7.153846153846154,36.47760113570223,104.0,152,223,3,3,3,9,Loyal
14135,0,13,10,1799.4,1132,66,179.94,3.1176470588235294,14.892001500250844,113.2,257,280,4,4,4,12,Champions
14141,0,13,1,285.16,140,16,285.16,0.0,0.0,140.0,140,13,4,2,2,8,Loyal
14142,1,281,1,297.95,247,20,297.95,0.0,0.0,247.0,247,281,1,2,2,5,At Risk
14143,1,41,1,115.8,30,7,115.8,0.0,0.0,30.0,30,41,3,2,1,6,Potential
14146,0,162,2,1389.53,607,57,694.765,1.728813559322034,13.279268920044032,303.5,347,265,1,3,4,8,Loyal
14147,0,193,1,182.8,40,2,182.8,0.0,0.0,40.0,40,193,1,2,1,4,At Risk
14148,1,141,1,157.2,16,3,157.2,0.0,0.0,16.0,16,141,2,2,1,5,At Risk
14149,1,128,1,446.62,218,28,446.62,0.0,0.0,218.0,218,128,2,2,2,6,Potential
14150,0,267,1,232.28,192,10,232.28,0.0,0.0,192.0,192,267,1,2,2,5,At Risk
14152,0,142,1,314.51,369,29,314.51,0.0,0.0,369.0,369,142,2,2,2,6,Potential
14154,1,147,2,1345.62,465,52,672.81,0.0,0.0,232.5,351,147,2,3,4,9,Loyal
14155,1,174,1,118.75,25,6,118.75,0.0,0.0,25.0,25,174,1,2,1,4,At Risk
14156,0,1,34,23010.8,7181,535,676.7882352941176,0.26,1.8676907000991219,211.2058823529412,795,237,4,4,4,12,Champions
14157,0,193,1,269.18,186,36,269.18,0.0,0.0,186.0,186,193,1,2,2,5,At Risk
14159,0,3,7,2712.21,2379,397,387.4585714285714,0.37376586741889983,5.18090148301847,339.85714285714283,535,270,4,4,4,12,Champions
14161,1,123,3,1097.6200000000001,450,87,365.8733333333334,1.4757281553398058,10.719091141779142,150.0,182,277,2,3,3,8,Loyal
14162,1,81,2,248.56,94,24,124.28,5.130434782608695,24.60470085873482,47.0,62,200,2,3,2,7,Potential
14163,0,60,3,1269.39,277,29,423.13000000000005,2.4285714285714284,10.0448573739932,92.33333333333333,132,147,3,3,4,10,Champions
14165,1,183,1,120.44,53,23,120.44,0.0,0.0,53.0,53,183,1,2,1,4,At Risk
14167,0,73,3,389.85,103,23,129.95000000000002,4.342105263157895,19.013901480288933,34.333333333333336,39,239,3,3,2,8,Loyal
14171,1,6,1,363.79,167,57,363.79,0.0,0.0,167.0,167,6,4,2,2,8,Loyal
14173,0,127,1,114.04,40,11,114.04,0.0,0.0,40.0,40,127,2,2,1,5,At Risk
14175,0,79,2,1205.99,626,58,602.995,2.7241379310344827,20.746416391836163,313.0,480,237,2,3,4,9,Loyal
14176,1,205,4,576.9000000000001,209,28,144.22500000000002,2.3,8.871302046486749,52.25,76,275,1,4,3,8,Loyal
14177,0,3,3,292.62,108,36,97.54,2.3333333333333335,14.000000000000002,36.0,68,87,4,3,2,9,Loyal
14178,0,6,3,477.29,387,87,159.09666666666666,0.875,6.045877238163818,129.0,161,90,4,3,3,10,Champions
14180,0,14,21,4110.12,619,107,195.72,1.2065727699530517,4.083394119885028,29.476190476190474,56,280,4,4,4,12,Champions
14185,1,239,1,197.65,6,3,197.65,0.0,0.0,6.0,6,239,1,2,1,4,At Risk
